source,target,x,y,slat,slng,tlat,tlng,label,mid_x,mid_y
1351,1713,-28.17776555,-9.877136116,28.04387,120.63355,28.01567,120.62619,-1,28.02620499278847,120.62795083653852
2023,2399,11.30644909,-40.87512413,27.97172,120.61373,27.951096,120.598666,-1,27.963814004726906,120.59917123319326
231,608,5.890932138,36.35917312,27.995464,120.7078,27.99367,120.69233,-1,27.997167498855806,120.6965559652936
1506,2952,-20.19750596,32.38518832,28.02799,120.66168,28.021681,120.670423,-1,28.02646435607571,120.64822032843621
84,2486,-60.78930368,14.40216956,28.01988,120.68913,28.04854,120.66293,-1,28.035213041284393,120.68631727293578
604,815,-10.22440395,-37.53995921,28.015777,120.594444,28.022225,120.579329,-1,28.02754658695652,120.5927625666996
1549,2214,18.74961934,29.64651986,27.98966,120.70619,27.9598,120.68203,-1,27.976299458955218,120.69459687686565
1977,2353,8.892198714,13.75795803,27.99753,120.67522,27.973777,120.682079,-1,27.98019494043322,120.67445415667837
1053,2279,31.41768945,48.28290492,27.99068,120.7167,27.98388,120.70501,-1,27.997167498855806,120.6965559652936
1719,2621,-5.568371774,29.4015403,28.01159,120.67568,28.01036,120.67777,-1,28.002290893566702,120.6712867918639
2005,2793,32.13564525,-6.507660357,27.92325,120.6878,27.96841,120.73048,-1,27.94569042978723,120.70458875957449
460,608,11.08763329,27.60097052,27.996057,120.710262,27.99367,120.69233,-1,27.997167498855806,120.6965559652936
1433,2567,-26.71975279,6.624304861,28.015196,120.648057,27.992138,120.656444,-1,27.990803190363362,120.65275680331753
2508,2539,15.62886587,-23.37987209,27.96724,120.66561,27.97231,120.62724,-1,27.974714922237407,120.64213955798085
26,2307,28.85673259,-40.63510418,27.91714,120.66023,27.957377,120.682574,-1,27.92814268055556,120.66047484027779
409,2848,22.4631666,0.635794708,27.95855,120.75661,27.965369,120.686131,-1,27.962562888998033,120.69584413064827
331,1094,-34.4699642,-21.73173129,28.03958,120.62042,28.01845,120.59962,-1,28.032579904438965,120.61508961282372
547,2176,11.95908145,15.60349943,27.98521,120.67877,27.95843,120.65338,-1,27.98019494043322,120.67445415667837
1108,2307,19.19571462,-2.693615535,27.924685,120.69711,27.957377,120.682574,-1,27.94376377530121,120.6807762915662
1178,2142,20.41032068,27.67803818,27.99689,120.69531,27.98684,120.71242,-1,27.997167498855806,120.6965559652936
1688,2567,1.741174612,0.465837437,27.983768,120.665796,27.992138,120.656444,-1,27.98019494043322,120.67445415667837
188,2446,-1.721988318,9.294881102,27.97988,120.63103,27.98763,120.66308,-1,27.988047098484852,120.65259493181814
331,751,-49.21090711,-33.16860404,28.03958,120.62042,28.02449,120.61195,-1,28.032579904438965,120.61508961282372
1580,1644,36.97379234,35.40309961,27.97711,120.72623,27.97549,120.72917,-1,27.9832064862249,120.73087542814596
599,2005,30.61767678,-2.32440959,27.97321,120.72684,27.92325,120.6878,-1,27.94569042978723,120.70458875957449
735,1054,-6.853584076,-12.53388278,27.993371,120.637184,27.99918,120.641648,-1,27.994554579966323,120.63662441498319
1230,1759,-40.13445846,6.970495927,28.02816,120.65689,28.018481,120.682668,-1,28.02646435607571,120.64822032843621
761,862,-37.95672304,3.680160594,28.02569,120.64175,28.023996,120.651156,-1,28.02646435607571,120.64822032843621
1244,1977,-7.559465275,36.40497656,28.00503,120.67134,27.99753,120.67522,-1,28.002290893566702,120.6712867918639
270,2284,-12.48136803,30.0404445,28.01764,120.68649,28.02084,120.67866,-1,28.01665533166333,120.68395215130259
318,2373,-30.88217613,34.9311526,27.97271,120.64743,27.99672,120.65264,-1,27.990803190363362,120.65275680331753
1298,2899,-38.36220612,8.009814383,28.01943,120.636564,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
4,41,9.66748543,-38.70003754,27.98663,120.61963,27.95746,120.61208,-1,27.963814004726906,120.59917123319326
35,468,-27.2890257,-52.51169333,28.06905,120.57281,28.02464,120.59155,-1,28.04742324999999,120.59685826666662
561,2189,-32.54901425,1.418682629,28.02374,120.641626,28.01722,120.63141,-1,28.013442647701144,120.63344099195398
347,1427,37.24983161,17.89063488,27.98785,120.71681,27.98011,120.74983,-1,27.9832064862249,120.73087542814596
11,1316,29.29590803,6.303434526,27.99544,120.72251,27.97332,120.71019,-1,27.9832064862249,120.73087542814596
57,1159,-14.22710944,-15.20309831,28.00954,120.61511,28.02791,120.59925,-1,28.016462121890555,120.61551500621884
439,2266,-31.42011974,6.168438355,28.02332,120.64816,28.02675,120.64983,-1,28.02646435607571,120.64822032843621
217,1620,-41.7115448,-6.099453213,28.01578,120.59444,28.01578,120.62194,-1,28.016462121890555,120.61551500621884
1337,2094,-1.803542409,-46.41324269,27.9422,120.581,27.992,120.60987,-1,27.963814004726906,120.59917123319326
1166,1576,13.88646773,-34.35465436,27.95794,120.60138,27.970529,120.613192,-1,27.963814004726906,120.59917123319326
147,1233,-10.44311615,-32.77683,28.01625,120.60085,28.01428,120.58353,-1,28.02754658695652,120.5927625666996
1899,2602,-32.4918985,-44.57622466,28.06248,120.60338,28.041463,120.586511,-1,28.044052805114628,120.59764638977073
633,1956,17.13547357,26.59220147,27.98491,120.70392,27.96946,120.72066,-1,27.976492617449654,120.70585284228184
464,2848,14.81866431,-24.54566061,27.9659,120.64111,27.965369,120.686131,-1,27.974714922237407,120.64213955798085
1130,2614,-31.97649366,-7.232411946,28.02327,120.63423,28.01688,120.6293,-1,28.013442647701144,120.63344099195398
1764,1774,9.008966899,-37.14134845,27.96875,120.60619,27.99094,120.65242,-1,27.974714922237407,120.64213955798085
576,1620,-47.11724182,-7.664373066,28.02002,120.63138,28.01578,120.62194,-1,28.013442647701144,120.63344099195398
575,728,1.666790595,7.848523285,27.98117,120.66776,27.98895,120.65771,-1,27.98019494043322,120.67445415667837
436,1322,4.495481683,40.77019127,28.01004,120.66769,28.00798,120.69032,-1,28.01665533166333,120.68395215130259
1502,2344,-5.735116957,-5.577528581,27.991292,120.664871,28.000843,120.64058,-1,28.002290893566702,120.6712867918639
347,599,34.95572911,39.9306957,27.98785,120.71681,27.97321,120.72684,-1,27.9832064862249,120.73087542814596
1138,1331,-38.37109435,-46.8170135,28.05708,120.58299,28.07361,120.61293,-1,28.06240307891061,120.60650673393843
109,666,-31.03680466,-48.12949534,28.03316,120.59087,28.07352,120.58467,-1,28.055907617021266,120.58436497517738
1699,1761,-0.221511884,23.78702883,27.97659,120.67899,27.99851,120.67952,-1,27.98019494043322,120.67445415667837
19,2373,-2.833302631,8.728214655,27.98443,120.66958,27.99672,120.65264,-1,28.002290893566702,120.6712867918639
1391,1999,32.34596059,-26.48825684,27.95467,120.69939,27.91395,120.70028,-1,27.94569042978723,120.70458875957449
515,1123,16.11299041,-20.78655528,27.96781,120.62801,27.96552,120.64757,-1,27.974714922237407,120.64213955798085
238,507,28.95084762,41.13073615,27.985024,120.706695,27.98393,120.7051,-1,27.997167498855806,120.6965559652936
850,1262,2.372862832,14.9162084,27.99186,120.67498,27.98453,120.66027,-1,27.98019494043322,120.67445415667837
487,1935,3.499001645,18.29273056,27.98776,120.67428,27.97505,120.67499,-1,27.98019494043322,120.67445415667837
295,1094,3.239275872,-4.911166889,28.02333,120.57606,28.01845,120.59962,-1,28.02754658695652,120.5927625666996
2080,2366,1.195178058,18.66381122,27.994449,120.671107,27.97973,120.67677,-1,27.98019494043322,120.67445415667837
27,688,14.02364986,43.25647574,28.00949,120.71444,28.008405,120.68283,-1,27.997167498855806,120.6965559652936
872,2281,-12.63668411,2.776256659,27.98477,120.64882,28.00143,120.63625,-1,27.990803190363362,120.65275680331753
1821,2804,8.523027061,68.97147529,27.98011,120.74803,28.02126,120.68452,-1,27.9832064862249,120.73087542814596
780,1759,-22.56033333,45.68180747,28.01006,120.68043,28.018481,120.682668,-1,28.002290893566702,120.6712867918639
48,832,-63.71046664,17.48928609,28.01947,120.67661,28.05231,120.68005,-1,28.02646435607571,120.64822032843621
541,1684,9.004701254,-31.89352419,27.96193,120.60948,27.98796,120.61592,-1,27.963814004726906,120.59917123319326
1794,2298,31.24742535,-10.10805667,27.94302,120.67619,27.92952,120.68107,-1,27.94376377530121,120.6807762915662
836,2292,-30.86993009,-22.65597675,28.02242,120.60801,28.04572,120.58643,-1,28.02754658695652,120.5927625666996
912,2882,39.0815331,23.2527259,27.98324,120.72334,27.970769,120.742755,-1,27.9832064862249,120.73087542814596
1021,2848,15.81823636,-25.37850893,27.96668,120.62461,27.965369,120.686131,-1,27.974714922237407,120.64213955798085
439,1506,-45.26573704,17.37726956,28.02332,120.64816,28.02799,120.66168,-1,28.02646435607571,120.64822032843621
332,1322,-3.090933566,57.70398027,28.00341,120.68731,28.00798,120.69032,-1,27.997167498855806,120.6965559652936
629,895,-66.66327995,17.37972918,28.0608,120.676028,28.03688,120.73858,-1,28.035213041284393,120.68631727293578
2190,2633,15.803943,14.03989792,27.98235,120.67423,27.98511,120.67531,-1,27.98019494043322,120.67445415667837
1646,2318,-38.74253007,2.915210339,28.03083,120.63755,28.0217,120.647,-1,28.02646435607571,120.64822032843621
599,1580,38.58603906,36.85767741,27.97321,120.72684,27.97711,120.72623,-1,27.9832064862249,120.73087542814596
387,2150,-11.31743214,-36.53106645,28.0246,120.58292,27.99711,120.58895,-1,28.012194107142857,120.58758835714286
427,1380,-9.180824838,18.56837437,28.005808,120.669146,28.00675,120.68244,-1,28.002290893566702,120.6712867918639
332,940,-0.890791141,52.51753023,28.00341,120.68731,28.00288,120.71024,-1,27.997167498855806,120.6965559652936
1794,2842,24.38768084,3.303665866,27.94302,120.67619,27.98853,120.69743,-1,27.98019494043322,120.67445415667837
448,779,-18.20003054,-35.794203,28.024644,120.599644,28.03387,120.594038,-1,28.02754658695652,120.5927625666996
2602,2784,-44.64381146,-32.53234242,28.041463,120.586511,28.05184,120.61542,-1,28.044052805114628,120.59764638977073
1911,2305,34.58005515,31.00312148,27.97773,120.72673,27.98543,120.73922,-1,27.9832064862249,120.73087542814596
1940,2588,-41.99775848,-31.50110399,28.05756,120.60725,28.02213,120.5743,-1,28.044052805114628,120.59764638977073
405,2848,8.80135523,16.37083697,27.989232,120.680662,27.965369,120.686131,-1,27.98019494043322,120.67445415667837
308,1899,-42.34742275,-46.03793006,28.07118,120.58698,28.06248,120.60338,-1,28.06240307891061,120.60650673393843
973,2366,37.5474142,-14.91358694,27.93169,120.70193,27.97973,120.67677,-1,27.94376377530121,120.6807762915662
318,975,-5.624194919,9.201752451,27.97271,120.64743,28.00397,120.67029,-1,27.990803190363362,120.65275680331753
306,1187,5.254809573,-6.014399185,27.93177,120.67802,27.96331,120.66311,-1,27.94376377530121,120.6807762915662
2456,2622,-18.06596195,30.4679329,28.022125,120.670739,28.0547,120.64565,-1,28.02646435607571,120.64822032843621
133,1308,20.5520825,1.376584302,27.9535,120.69621,27.98404,120.68203,-1,27.963043611111114,120.69342727777774
1306,2431,-15.61258492,-6.798555609,27.99383,120.62833,28.0053,120.633,-1,27.994554579966323,120.63662441498319
1189,1572,-36.79759008,-29.37135752,28.04554,120.61485,28.02693,120.60664,-1,28.032579904438965,120.61508961282372
109,2316,-25.67171191,-41.35835976,28.03316,120.59087,28.0271,120.60091,-1,28.02754658695652,120.5927625666996
1215,1774,7.162945588,-31.53481293,27.98702,120.60848,27.99094,120.65242,-1,27.974714922237407,120.64213955798085
436,780,-11.01388778,53.04041466,28.01004,120.66769,28.01006,120.68043,-1,28.002290893566702,120.6712867918639
194,646,-8.31999997,50.03926015,28.0005,120.67726,28.02101,120.67872,-1,28.002290893566702,120.6712867918639
464,2214,14.26235975,-24.75187331,27.9659,120.64111,27.9598,120.68203,-1,27.974714922237407,120.64213955798085
1453,1684,-6.15043468,-10.62076073,27.99832,120.6366,27.98796,120.61592,-1,27.994554579966323,120.63662441498319
2279,2548,29.28213421,43.50341419,27.98388,120.70501,27.98874,120.70314,-1,27.997167498855806,120.6965559652936
449,818,29.07394346,-16.73806607,27.93173,120.70133,27.94749,120.64401,-1,27.94376377530121,120.6807762915662
1419,1923,-8.307462194,-8.421304724,28.01125,120.62553,27.99631,120.64437,-1,28.013442647701144,120.63344099195398
2180,2870,-1.87563823,9.3260362,27.98333,120.65125,27.993073,120.660361,-1,27.98019494043322,120.67445415667837
138,2686,9.326450857,64.39957262,28.04427,120.69476,28.0508,120.683,-1,28.035213041284393,120.68631727293578
15,2788,-2.024283898,-17.34515011,27.97664,120.63227,27.96243,120.65546,-1,27.974714922237407,120.64213955798085
556,2431,-13.57166145,-8.437009697,27.99014,120.62903,28.0053,120.633,-1,27.994554579966323,120.63662441498319
1938,1949,-33.48903079,5.233811984,28.01832,120.65141,28.02608,120.646,-1,28.02646435607571,120.64822032843621
556,1673,-5.761533238,-12.24464233,27.99014,120.62903,28.00217,120.64577,-1,27.994554579966323,120.63662441498319
71,780,-10.73313943,29.1082103,28.01392,120.67932,28.01006,120.68043,-1,28.002290893566702,120.6712867918639
98,2180,7.651978894,-7.963651839,27.996306,120.644374,27.98333,120.65125,-1,27.990803190363362,120.65275680331753
2226,2641,52.23008797,-7.991448623,27.95539,120.82859,28.00624,120.82807,-1,27.982171395833337,120.81685153125
189,191,17.85006817,4.781376878,27.98396,120.69007,27.96628,120.68116,-1,27.98019494043322,120.67445415667837
876,1428,-31.54157121,-2.547462045,28.01851,120.63892,28.02259,120.62662,-1,28.02646435607571,120.64822032843621
1455,2914,-38.03715762,0.129572379,28.03905,120.62757,28.01922,120.64427,-1,28.02646435607571,120.64822032843621
227,2887,-18.34819112,-54.86355969,28.05333,120.63083,28.04609,120.57533,-1,28.044052805114628,120.59764638977073
1081,2567,-15.87282148,43.78309872,27.997963,120.659738,27.992138,120.656444,-1,27.990803190363362,120.65275680331753
1020,1472,13.68602203,30.54066248,28.00029,120.70357,27.99188,120.69412,-1,27.997167498855806,120.6965559652936
698,2396,-36.6518175,-23.80100421,28.07126,120.60869,28.03985,120.62173,-1,28.06240307891061,120.60650673393843
321,2835,71.20845734,-7.174544714,27.941,120.76821,27.94411,120.78597,-1,27.95000695011086,120.78102508758309
341,773,6.34493368,-22.53081654,27.98975,120.64468,27.989406,120.673557,-1,27.988047098484852,120.65259493181814
599,2842,16.42393749,21.76162559,27.97321,120.72684,27.98853,120.69743,-1,27.976492617449654,120.70585284228184
691,2847,-25.22195368,-58.02358665,28.05782,120.58736,28.041041,120.588459,-1,28.044052805114628,120.59764638977073
535,870,42.38179462,11.71258248,27.96456,120.79906,27.99111,120.78113,-1,27.95000695011086,120.78102508758309
182,1988,-33.18959754,-1.458909702,28.01939,120.61656,28.01854,120.63879,-1,28.019566281250004,120.62762658333332
1388,1650,-28.15415561,3.177706305,28.01822,120.64711,28.020022,120.631375,-1,28.013442647701144,120.63344099195398
135,2790,-2.015235658,-45.98569898,27.9974,120.622,27.99273,120.60679,-1,27.998799956349213,120.61633086111115
1133,1839,48.42916815,28.69194926,27.97533,120.72453,27.97706,120.75192,-1,27.9832064862249,120.73087542814596
159,2325,26.73031516,-9.234073884,27.94833,120.66804,27.91782,120.69607,-1,27.94376377530121,120.6807762915662
2173,2301,37.77926574,14.65306384,28.01765,120.74361,27.97211,120.77582,-1,27.9832064862249,120.73087542814596
2236,2599,-4.731435844,18.50636909,27.9946,120.674,28.00304,120.66839,-1,28.002290893566702,120.6712867918639
1512,2004,-21.92428849,-48.94383927,28.04225,120.58748,28.05469,120.58692,-1,28.044052805114628,120.59764638977073
2150,2399,17.54124999,-32.80484088,27.99711,120.58895,27.951096,120.598666,-1,27.963814004726906,120.59917123319326
1699,1939,6.357984552,18.67549055,27.97659,120.67899,28.00197,120.68016,-1,27.98019494043322,120.67445415667837
609,2396,-58.87600936,-30.4443411,28.02096,120.62016,28.03985,120.62173,-1,28.032579904438965,120.61508961282372
435,1360,5.749757735,50.96747114,28.00035,120.69777,27.993854,120.698744,-1,27.997167498855806,120.6965559652936
54,1596,-30.3913959,-11.69073547,28.018598,120.620672,28.027266,120.655901,-1,28.02620499278847,120.62795083653852
1046,2748,9.895185729,13.36431552,27.984567,120.677031,27.98533,120.67604,-1,27.98019494043322,120.67445415667837
669,1306,-26.96982139,-10.42185386,28.01255,120.63174,27.99383,120.62833,-1,27.998799956349213,120.61633086111115
293,2745,-56.95316446,-4.931083553,28.02476,120.635142,28.02921,120.62987,-1,28.02646435607571,120.64822032843621
846,2408,42.35788608,14.2713435,28.00453,120.74869,27.97638,120.75557,-1,27.9832064862249,120.73087542814596
138,2650,-23.42214301,42.0357648,28.04427,120.69476,28.024386,120.675309,-1,28.01665533166333,120.68395215130259
176,1577,-36.26561554,-18.58383555,28.02521,120.6105,28.04175,120.58651,-1,28.02754658695652,120.5927625666996
734,1100,-17.18192345,-22.04883039,28.01097,120.60609,28.00741,120.61911,-1,28.016462121890555,120.61551500621884
347,1472,15.60483056,27.5320071,27.98785,120.71681,27.99188,120.69412,-1,27.997167498855806,120.6965559652936
1391,2209,28.0231738,2.422810335,27.95467,120.69939,27.96734,120.67106,-1,27.962562888998033,120.69584413064827
2099,2693,27.26083523,43.85097521,27.99084,120.68506,27.989197,120.703236,-1,27.997167498855806,120.6965559652936
89,1596,-45.77322933,15.83159785,28.0164,120.65703,28.027266,120.655901,-1,28.02646435607571,120.64822032843621
1895,2190,11.71517224,7.765952064,27.96905,120.70307,27.98235,120.67423,-1,27.962562888998033,120.69584413064827
26,534,28.33954256,-41.05949659,27.91714,120.66023,27.93767,120.66978,-1,27.92814268055556,120.66047484027779
766,841,-14.42311009,-14.5599945,28.00726,120.61292,28.0171,120.63698,-1,28.013442647701144,120.63344099195398
3,1685,-31.32014279,-48.67111975,28.03927,120.5877,28.08692,120.5856,-1,28.055907617021266,120.58436497517738
11,1709,42.49072547,16.10464523,27.99544,120.72251,27.97034,120.76311,-1,27.9832064862249,120.73087542814596
841,1202,-21.9536173,-0.733860348,28.0171,120.63698,28.01555,120.63482,-1,28.013442647701144,120.63344099195398
